id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
36078406,Twelve Olympians,b7d32268de8a1c019a5419c5fdb3f5aa7d05f7349617dcdf688bdd7487777740,['Ancient Greek Religion & Lore'],10+27,2670+526+1883+61+49+174+81+1388+314+683+227,en,681,1/1,2,55,9,650,2022-01-01,M,HMU,N,C
36141100,Hero of Troy,c40dcda044bef0904bc8f15b375ac3f3e0c25e2ea185e24643ef17ecc10af44c,['greek - Fandom'],15+11+3,,en,474,1/1,1,33,2,339,2022-01-02,T,M,V,C
36143959,The Warlord's Apple Toss,eb26392a96e1bff77afb83123e669256e6faf0ce8d0b86b869bfbcf6e2aede14,"['呪術廻戦 | Jujutsu Kaisen (Anime)', 'Ancient Greek Religion & Lore']",0+2+9,1415+1568+5904+1508+10031+293+347+51+1221+80+44+54+15+239+2246+257+2451+176+246+210+218+67+392+1588+45+140,en,5668,1/1,14,546,113,7452,2022-01-02,E,M,N,C
36141733,cinderbrick & razorwire,ef1f35c13ed36d3776910e482098ba36331d16e98eb213bda9ab4e68f392688a,['Ancient Greek Religion & Lore'],,181+32+151+236+139,en,1544,1/1,4,18,7,164,2022-01-02,T,H,D,C
36173515,[Podfic] Unwoven,7eeb0bf10d4c0528759a2d58df7231278595e4e23a344c88ca2f2793010ecb08,['Ancient Greek Religion & Lore'],685,130+664+479,en,28,1/1,4,3,1,139,2022-01-03,T,F,N,C
36166366,i asked the stars and they said fuck you,8d16beb33f58b95b768924588bb3786b952a2309e7f45c836a0dd6817918924d,['Ancient Greek Religion & Lore'],415,2+127+1025+354+83,en,2153,1/1,2,26,1,470,2022-01-03,T,G,D,C
36178546,Burning Love,ad4c71cc587a8294cf147085c58aef9306b7239d8ba4e03bdbaea8fc3ed06419,[],135+4+16,43+36+70,en,942,1/1,0,64,5,835,2022-01-03,N,M,N,C
35433436,Do Constellations Change With the Night?,a6cac40575f79ac331a8e450b23d901fdfc1a78bad25af07f69ad26a54cb7d79,[],,,en,5720,6/6,15,6,0,57,2022-01-03,M,G,V,C
36193435,"Tu ganas Zeus , Me rindo",7e196fa6f87261e09b50daaea979faf757a8b28802f611a16e522532e98c39ab,['Mitología Griega - Fandom'],28+468+70+10+5+57+115+3+81+12,,es,523,1/1,0,16,0,375,2022-01-04,T,U,N,C
36195115,Narcissus in Hell,09130c37796b0360ad5e6179176aa2c4c5b2f070df0969f392820a7e52aa68dd,['Ancient Greek Religion & Lore'],158,3347+265+606,en,2213,1/1,0,21,2,226,2022-01-04,N,0,D,C
